ISO,Age,year,TEU,demolition price,TC rates,Scrapped
9079547,18.29913545,2012,4230,420,418,0
9116711,18.29639769,2012,385,420,418,0
9070278,18.29365994,2012,270,420,418,0
9072147,18.29092219,2012,3802,420,418,0
9074418,18.29092219,2012,1608,420,418,0
9100061,18.28818444,2012,448,420,418,0
9074456,18.27449568,2012,1368,420,418,0
9081007,18.27175793,2012,1388,420,418,0
9100243,18.25259366,2012,703,420,418,0
9056090,18.24985591,2012,3017,420,418,0
9072109,18.24985591,2012,1048,420,418,0
9085704,18.24985591,2012,338,420,418,0
9085596,18.2443804,2012,841,420,418,0
8910093,18.22247839,2012,1016,420,418,0
9064750,18.18962536,2012,2604,420,418,0
9037252,18.1759366,2012,585,420,418,0
9057501,18.15951009,2012,3469,420,418,0
9111450,18.15677233,2012,1016,420,418,0
9105657,18.14034582,2012,342,420,418,0
9104134,18.13213256,2012,1241,420,418,0
9051507,18.12939481,2012,2394,420,418,0
9088902,18.1184438,2012,1012,420,418,0
9087544,18.11570605,2012,547,420,418,0
9085314,18.09927954,2012,1452,420,418,0
9082960,18.08285303,2012,4024,420,418,0
9100229,18.08285303,2012,782,420,418,0
9072094,18.08285303,2012,1107,420,418,0
9074468,18.06916427,2012,1368,420,418,0
9062984,18.06642651,2012,2070,420,418,0
9077202,18.06095101,2012,818,420,418,0
9088122,18.04726225,2012,4229,420,418,0
9038919,18.0445245,2012,4639,420,418,0
8876431,18.0445245,2012,357,420,418,0
9109029,18.04178674,2012,1684,420,418,0
9073995,18.04178674,2012,4953,420,418,0
9046253,18.04178674,2012,1512,420,418,0
9101792,18.03357349,2012,1012,420,418,0
9106144,18.02262248,2012,1665,420,418,0
9100255,18.00345821,2012,424,420,418,0
8897629,17.99726236,2012,140,420,418,0
9121649,17.98357414,2012,338,420,418,0
9085601,17.96714829,2012,841,420,418,0
9104512,17.96714829,2012,1613,420,418,0
8891974,17.95893536,2012,170,420,418,0
9061112,17.95346008,2012,4229,420,418,0
9104146,17.93703422,2012,1241,420,418,0
9080936,17.93429658,2012,614,420,418,0
9102148,17.91513308,2012,4743,420,418,0
9001318,17.91239544,2012,4181,420,418,0
9101481,17.88775665,2012,1452,420,418,0
9106780,17.85490494,2012,1613,420,418,0
9074042,17.84942966,2012,4953,420,418,0
9062960,17.83847909,2012,3510,420,418,0
9103037,17.83574144,2012,4230,420,418,0
9113721,17.83574144,2012,508,420,418,0
9113733,17.83574144,2012,508,420,418,0
9088512,17.8138403,2012,1684,420,418,0
9080417,17.81110266,2012,1684,420,418,0
9101596,17.79467681,2012,2852,420,418,0
9117753,17.79467681,2012,580,420,418,0
9102710,17.79193916,2012,2604,420,418,0
9122382,17.77825095,2012,338,420,418,0
9106778,17.77825095,2012,1613,420,418,0
9074004,17.77277567,2012,4743,420,418,0
9109017,17.7618251,2012,1687,420,418,0
9087946,17.75908745,2012,4706,420,418,0
9070163,17.75634981,2012,2227,420,418,0
9101493,17.75361217,2012,1452,420,418,0
9115779,17.75361217,2012,342,420,418,0
9102514,17.75087452,2012,1728,420,418,0
9064786,17.75087452,2012,2480,420,418,0
9064322,17.7426616,2012,2063,420,418,0
9113745,17.73718631,2012,508,420,418,0
9110042,17.71528517,2012,4706,420,418,0
9102526,17.71528517,2012,668,420,418,0
9104990,17.7043346,2012,1012,420,418,0
9106754,17.69885932,2012,844,420,418,0
9117777,17.68243346,2012,500,420,418,0
9102150,17.67695817,2012,4743,420,418,0
9080948,17.66874525,2012,614,420,418,0
9123788,17.66874525,2012,636,420,418,0
9100231,17.66874525,2012,782,420,418,0
9101106,17.6660076,2012,1367,420,418,0
9062087,17.64410646,2012,3725,420,418,0
9000742,17.62768061,2012,2303,420,418,0
9106792,17.62220532,2012,1613,420,418,0
9074389,17.61946768,2012,5108,420,418,0
9124677,17.61673004,2012,602,420,418,0
9122605,17.61125475,2012,5311,420,418,0
9123922,17.60304183,2012,1625,420,418,0
9101807,17.58935361,2012,1016,420,418,0
9101508,17.58935361,2012,1388,420,418,0
9077458,17.58661597,2012,4729,420,418,0
9082805,17.57019011,2012,1728,420,418,0
9101560,17.56197719,2012,1441,420,418,0
9086796,17.55376426,2012,1457,420,418,0
9109988,17.54828897,2012,818,420,418,0
9102538,17.54555133,2012,668,420,418,0
9101601,17.52638783,2012,2852,420,418,0
9106170,17.52365019,2012,4082,420,418,0
9116199,17.52091255,2012,326,420,418,0
9070175,17.51543726,2012,2227,420,418,0
9106807,17.50722433,2012,1613,420,418,0
9061124,17.50722433,2012,4229,420,418,0
9104914,17.50448669,2012,3538,420,418,0
9105126,17.50448669,2012,3467,420,418,0
9001239,17.50448669,2012,3725,420,418,0
9108219,17.50448669,2012,1471,420,418,0
9118408,17.50448669,2012,1510,420,418,0
9101510,17.50448669,2012,1452,420,418,0
9106625,17.50448669,2012,1104,420,418,0
9102497,17.50448669,2012,1728,420,418,0
9088251,17.49079848,2012,4024,420,418,0
9106766,17.4661597,2012,844,420,418,0
9129756,17.4661597,2012,342,420,418,0
9111462,17.46342205,2012,1162,420,418,0
8656958,17.43604563,2012,140,420,418,0
9073971,17.41961977,2012,1004,420,418,0
9077460,17.41961977,2012,4729,420,418,0
9101651,17.41961977,2012,653,420,418,0
9124689,17.41961977,2012,602,420,418,0
9111486,17.41961977,2012,1162,420,418,0
9102722,17.37034221,2012,2604,420,418,0
9122239,17.36760456,2012,508,420,418,0
9108221,17.36212928,2012,1471,420,418,0
9101819,17.35117871,2012,1054,420,418,0
9064334,17.35117871,2012,2063,420,418,0
9086899,17.33475285,2012,293,420,418,0
9102289,17.33475285,2012,5344,420,418,0
9133147,17.33475285,2012,215,420,418,0
9074391,17.33201521,2012,5108,420,418,0
9001227,17.32380228,2012,3725,420,418,0
9122241,17.31285171,2012,508,420,418,0
9106637,17.31285171,2012,1104,420,418,0
9106364,17.30190114,2012,392,420,418,0
9119658,17.29095057,2012,547,420,418,0
9123958,17.28547529,2012,714,420,418,0
9110535,17.27452471,2012,340,420,418,0
9123790,17.27452471,2012,508,420,418,0
9074535,17.26357414,2012,5108,420,418,0
9118109,17.2608365,2012,725,420,418,0
9116759,17.25809886,2012,342,420,418,0
9106649,17.25809886,2012,1104,420,418,0
9129770,17.25536122,2012,617,420,418,0
9105009,17.25536122,2012,907,420,418,0
9064798,17.24988593,2012,2480,420,418,0
9101522,17.241673,2012,1452,420,418,0
9102849,17.23893536,2012,342,420,418,0
9122227,17.23346008,2012,508,420,418,0
9104902,17.22524715,2012,3607,420,418,0
9044607,17.21977186,2012,502,420,418,0
9108233,17.21703422,2012,1471,420,418,0
9001215,17.21429658,2012,3725,420,418,0
9118355,17.19787072,2012,366,420,418,0
9086801,17.19787072,2012,1457,420,418,0
9081203,17.19513308,2012,4729,420,418,0
9106352,17.18144487,2012,392,420,418,0
9123817,17.18144487,2012,508,420,418,0
9110561,17.17870722,2012,3017,420,418,0
9106443,17.17870722,2012,907,420,418,0
9113161,17.1704943,2012,668,420,418,0
9106182,17.1704943,2012,4082,420,418,0
9108362,17.14585551,2012,1129,420,418,0
9074547,17.14038023,2012,5108,420,418,0
9110547,17.1321673,2012,340,420,418,0
9112806,17.12121673,2012,1452,420,418,0
9108063,17.11847909,2012,646,420,418,0
9061136,17.10752852,2012,4229,420,418,0
9111565,17.10752852,2012,1684,420,418,0
9121039,17.10205323,2012,342,420,418,0
9106455,17.0938403,2012,907,420,418,0
9102291,17.09110266,2012,5344,420,418,0
9077123,17.08836502,2012,5108,420,418,0
9105918,17.08562738,2012,4565,420,418,0
9110951,17.08562738,2012,2959,420,418,0
9110937,17.08562738,2012,1228,420,418,0
9117650,17.08562738,2012,1122,420,418,0
9062996,17.08562738,2012,2070,420,418,0
9106194,17.08562738,2012,4082,420,418,0
9115717,17.08288973,2012,3681,420,418,0
9112909,17.06646388,2012,1504,420,418,0
9108166,17.06372624,2012,5344,420,418,0
9123805,17.06372624,2012,660,420,418,0
9108295,17.05277567,2012,3681,420,418,0
9108374,17.05277567,2012,1129,420,418,0
9117820,17.04456274,2012,653,420,418,0
9113616,17.03087452,2012,3467,420,418,0
9108128,17.02813688,2012,2400,420,418,0
9124574,17.02813688,2012,510,420,418,0
9081021,17.02813688,2012,1512,420,418,0
9110949,17.01444867,2012,1228,420,418,0
9105968,17.01171103,2012,1730,420,418,0
9106481,17.00897338,2012,1160,420,418,0
9129469,17.00897338,2012,660,420,418,0
9132703,17.00897338,2012,954,420,418,0
9117662,17.00897338,2012,1131,420,418,0
9105920,17.00623574,2012,4565,420,418,0
9106479,17.00623574,2012,1158,420,418,0
9138745,17.00623574,2012,340,420,418,0
9085522,16.99726248,2012,7403,420,418,0
9118317,16.99452496,2012,3725,420,418,0
9082336,16.99452496,2012,4434,420,418,0
9077276,16.98904992,2012,5108,420,418,0
9110975,16.97809984,2012,3398,420,418,0
9129471,16.96988728,2012,508,420,418,0
9122318,16.95346216,2012,420,420,418,0
9081215,16.93977456,2012,4729,420,418,0
9088524,16.931562,2012,1906,420,418,0
9114189,16.9178744,2012,1561,420,418,0
9106209,16.91513688,2012,4082,420,418,0
9123506,16.91239936,2012,448,420,418,0
9108130,16.91239936,2012,2400,420,418,0
9135092,16.89871176,2012,1088,420,418,0
9106883,16.89597424,2012,1018,420,418,0
9126211,16.89323671,2012,508,420,418,0
9122033,16.89049919,2012,1706,420,418,0
9102306,16.85217391,2012,5344,420,418,0
9126259,16.84943639,2012,508,420,418,0
9114191,16.83848631,2012,1561,420,418,0
9116890,16.83848631,2012,4082,420,418,0
9105970,16.83848631,2012,1730,420,418,0
9111383,16.83301127,2012,5302,420,418,0
9105932,16.83301127,2012,4658,420,418,0
9110559,16.83301127,2012,340,420,418,0
9113173,16.83301127,2012,668,420,418,0
9122320,16.82206119,2012,420,420,418,0
9116369,16.82206119,2012,2825,420,418,0
9123154,16.80563607,2012,3398,420,418,0
9122617,16.79468599,2012,764,420,418,0
9102318,16.79468599,2012,5344,420,418,0
9108178,16.78373591,2012,5344,420,418,0
9102734,16.77826087,2012,2604,420,418,0
9102502,16.77552335,2012,1730,420,418,0
9086904,16.76731079,2012,293,420,418,0
9103685,16.76457327,2012,4507,420,418,0
9082348,16.76457327,2012,4434,420,418,0
9116357,16.75909823,2012,2825,420,418,0
9113642,16.75909823,2012,3469,420,418,0
9138666,16.75909823,2012,740,420,418,0
9037240,16.75362319,2012,585,420,418,0
9126962,16.72351047,2012,1122,420,418,0
9132399,16.71803543,2012,642,420,418,0
9123324,16.71529791,2012,549,420,418,0
9121041,16.70708535,2012,342,420,418,0
9115729,16.69887279,2012,3681,420,418,0
9121247,16.69613527,2012,2682,420,418,0
9122332,16.67971014,2012,420,420,418,0
9106467,16.67971014,2012,907,420,418,0
9137129,16.67971014,2012,1088,420,418,0
9081019,16.67971014,2012,1512,420,418,0
9118501,16.67149758,2012,1012,420,418,0
9122526,16.66876006,2012,1519,420,418,0
9102746,16.66876006,2012,2604,420,418,0
9085534,16.66876006,2012,7403,420,418,0
9118111,16.66602254,2012,725,420,418,0
9106895,16.66602254,2012,1018,420,418,0
9129873,16.66602254,2012,3300,420,418,0
9112571,16.66328502,2012,4565,420,418,0
9103697,16.6605475,2012,4507,420,418,0
9113446,16.6468599,2012,1205,420,418,0
9141118,16.64412238,2012,749,420,418,0
9126974,16.64138486,2012,1122,420,418,0
9130901,16.6331723,2012,597,420,418,0
9112296,16.6331723,2012,2330,420,418,0
9135638,16.61400966,2012,2908,420,418,0
9122045,16.60853462,2012,1728,420,418,0
9111474,16.60305958,2012,1162,420,418,0
9130987,16.5921095,2012,385,420,418,0
9108908,16.58937198,2012,614,420,418,0
9134141,16.58663446,2012,700,420,418,0
9118575,16.58663446,2012,605,420,418,0
9116577,16.58389694,2012,5364,420,418,0
9110377,16.58389694,2012,5711,420,418,0
9131060,16.58389694,2012,653,420,418,0
9111395,16.58115942,2012,5302,420,418,0
9113654,16.58115942,2012,3429,420,418,0
9130509,16.58115942,2012,1164,420,418,0
9122629,16.57568438,2012,764,420,418,0
9103702,16.54830918,2012,4507,420,418,0
9141900,16.54557166,2012,602,420,418,0
9128984,16.54283414,2012,420,420,418,0
9108386,16.5373591,2012,1129,420,418,0
9121259,16.53462158,2012,2682,420,418,0
9117193,16.53188406,2012,1016,420,418,0
9124500,16.52640902,2012,2758,420,418,0
9110389,16.52640902,2012,5711,420,418,0
9134139,16.52640902,2012,700,420,418,0
9120920,16.51819646,2012,1510,420,418,0
9117129,16.51545894,2012,1228,420,418,0
9136591,16.51272142,2012,1133,420,418,0
9130432,16.5099839,2012,700,420,418,0
9126479,16.50724638,2012,2061,420,418,0
9108398,16.50724638,2012,1129,420,418,0
9122394,16.50724638,2012,2959,420,418,0
9105982,16.50724638,2012,1728,420,418,0
9124354,16.50177134,2012,2825,420,418,0
9112260,16.49903382,2012,5551,420,418,0
9110391,16.48808374,2012,5711,420,418,0
9123166,16.47165862,2012,3398,420,418,0
9126986,16.4689211,2012,1122,420,418,0
9125592,16.46070853,2012,3681,420,418,0
9106493,16.46070853,2012,1055,420,418,0
9129809,16.43059581,2012,1608,420,418,0
9128300,16.41964573,2012,342,420,418,0
9113666,16.41417069,2012,3429,420,418,0
9085546,16.41417069,2012,7403,420,418,0
9128996,16.40322061,2012,420,420,418,0
9122435,16.40048309,2012,2078,420,418,0
9126998,16.37310789,2012,1122,420,418,0
9149574,16.37310789,2012,384,420,418,0
9130444,16.37037037,2012,700,420,418,0
9124366,16.36489533,2012,2825,420,418,0
9117131,16.36215781,2012,1498,420,418,0
9130999,16.35394525,2012,385,420,418,0
9123582,16.34573269,2012,1550,420,418,0
9080998,16.33478261,2012,2000,420,418,0
9132894,16.33478261,2012,1088,420,418,0
9116589,16.33478261,2012,5364,420,418,0
9084607,16.33478261,2012,1512,420,418,0
9065261,16.32930757,2012,1100,420,418,0
9112698,16.32930757,2012,1018,420,418,0
9005431,16.32383253,2012,2324,420,418,0
9140061,16.31835749,2012,1008,420,418,0
9112272,16.31561997,2012,5711,420,418,0
9113458,16.30740741,2012,1205,420,418,0
9112686,16.30740741,2012,1018,420,418,0
9154751,16.29919485,2012,342,420,418,0
9146651,16.29645733,2012,929,420,418,0
9112284,16.28276973,2012,5551,420,418,0
9146780,16.28003221,2012,500,420,418,0
9128544,16.27455717,2012,601,420,418,0
9134153,16.27455717,2012,700,420,418,0
9147576,16.26908213,2012,170,420,418,0
9128312,16.26634461,2012,342,420,418,0
9129005,16.26634461,2012,420,420,418,0
9123518,16.26360709,2012,446,420,418,0
9142265,16.26360709,2012,349,420,418,0
9155286,16.26086957,2012,226,420,418,0
9105994,16.26086957,2012,1728,420,418,0
9123594,16.25813205,2012,1550,420,418,0
9122057,16.25813205,2012,1730,420,418,0
9129885,16.24718196,2012,3300,420,418,0
9127007,16.24444444,2012,1122,420,418,0
9141106,16.24170692,2012,532,420,418,0
9123609,16.21706924,2012,1550,420,418,0
9122409,16.20064412,2012,2808,420,418,0
9146649,16.18695652,2012,1032,420,418,0
9127100,16.18148148,2012,95,420,418,0
9126481,16.18148148,2012,2061,420,418,0
9128166,16.17326892,2012,5551,420,418,0
9118513,16.16505636,2012,1042,420,418,0
9085558,16.16231884,2012,7403,420,418,0
9131058,16.1431562,2012,4024,420,418,0
9131814,16.1431562,2012,942,420,418,0
9135925,16.1431562,2012,1608,420,418,0
9129017,16.1294686,2012,420,420,418,0
9127502,16.1294686,2012,1129,420,418,0
9132909,16.12673108,2012,1088,420,418,0
9127019,16.12399356,2012,1122,420,418,0
9146792,16.12399356,2012,500,420,418,0
9146699,16.11030596,2012,836,420,418,0
9122203,16.11030596,2012,2890,420,418,0
9131008,16.10483092,2012,404,420,418,0
9130511,16.09661836,2012,1164,420,418,0
9122631,16.09114332,2012,764,420,418,0
9133484,16.0884058,2012,342,420,418,0
9116591,16.08566828,2012,5364,420,418,0
9115731,16.08019324,2012,5302,420,418,0
9153678,16.08019324,2012,847,420,418,0
9113678,16.08019324,2012,3429,420,418,0
9136228,16.08019324,2012,1050,420,418,0
9134646,16.08019324,2012,1730,420,418,0
9122306,16.06650564,2012,420,420,418,0
9119660,16.06650564,2012,1512,420,418,0
9137521,16.06650564,2012,1613,420,418,0
9142447,16.0610306,2012,366,420,418,0
9124378,16.05555556,2012,2080,420,418,0
9146663,16.04460548,2012,1228,420,418,0
9122447,16.03913043,2012,2078,420,418,0
9125607,16.03639291,2012,3961,420,418,0
9141041,16.03639291,2012,601,420,418,0
9122411,16.03365539,2012,2808,420,418,0
9131802,16.03365539,2012,910,420,418,0
9117181,16.03365539,2012,1504,420,418,0
9127514,16.03365539,2012,1129,420,418,0
9129823,16.03091787,2012,1608,420,418,0
9122538,16.03091787,2012,2000,420,418,0
9127021,16.02818035,2012,1122,420,418,0
9128324,16.00628019,2012,342,420,418,0
9161443,16.00080515,2012,358,420,418,0
9124392,16.00080515,2012,1684,420,418,0
9123037,16.00080515,2012,1730,420,418,0
9120748,15.99726215,2012,5618,420,418,0
9127112,15.99726215,2012,95,420,418,0
9128180,15.9890486,2012,2758,420,418,0
9126742,15.96167009,2012,1445,420,418,0
9131864,15.96167009,2012,1585,420,418,0
9131852,15.96167009,2012,1585,420,418,0
9146704,15.94250513,2012,836,420,418,0
9162239,15.93976728,2012,411,420,418,0
9125619,15.93429158,2012,3961,420,418,0
9144718,15.92334018,2012,942,420,418,0
9143453,15.91786448,2012,889,420,418,0
9116606,15.91512663,2012,5364,420,418,0
9113680,15.91238877,2012,3429,420,418,0
9120750,15.91238877,2012,5618,420,418,0
9085560,15.91238877,2012,7403,420,418,0
9137533,15.89869952,2012,1613,420,418,0
9122643,15.89596167,2012,764,420,418,0
9161819,15.89596167,2012,653,420,418,0
9122423,15.86584531,2012,2808,420,418,0
9146065,15.86310746,2012,1157,420,418,0
9151307,15.85763176,2012,1088,420,418,0
9106508,15.85489391,2012,1158,420,418,0
9128192,15.84394251,2012,2758,420,418,0
9134658,15.8384668,2012,1730,420,418,0
9120762,15.83572895,2012,5618,420,418,0
9126754,15.8275154,2012,1445,420,418,0
9141778,15.80013689,2012,2061,420,418,0
9128207,15.79739904,2012,2758,420,418,0
9133874,15.78918549,2012,700,420,418,0
9131022,15.77002053,2012,639,420,418,0
9159268,15.76728268,2012,561,420,418,0
9130523,15.76728268,2012,1164,420,418,0
9137545,15.76454483,2012,1613,420,418,0
9159335,15.75633128,2012,450,420,418,0
9145281,15.75359343,2012,628,420,418,0
9143001,15.75359343,2012,4082,420,418,0
9115743,15.75085558,2012,5302,420,418,0
9113692,15.75085558,2012,3834,420,418,0
9137894,15.72621492,2012,2890,420,418,0
9133329,15.72621492,2012,1498,420,418,0
9121869,15.72073922,2012,523,420,418,0
9150080,15.72073922,2012,624,420,418,0
9123520,15.71526352,2012,1684,420,418,0
9141314,15.71252567,2012,2959,420,418,0
9138343,15.71252567,2012,700,420,418,0
9123532,15.70431211,2012,1684,420,418,0
9141053,15.70431211,2012,601,420,418,0
9138238,15.70431211,2012,1900,420,418,0
9138367,15.69336071,2012,700,420,418,0
9122461,15.69336071,2012,1012,420,418,0
9128087,15.69062286,2012,2113,420,418,0
9124380,15.69062286,2012,2080,420,418,0
9127540,15.68514716,2012,2072,420,418,0
9126766,15.68514716,2012,1119,420,418,0
9143465,15.67693361,2012,889,420,418,0
9161821,15.67693361,2012,650,420,418,0
9144720,15.67145791,2012,942,420,418,0
9107887,15.66872005,2012,6418,420,418,0
9132521,15.66872005,2012,614,420,418,0
9136230,15.66872005,2012,1050,420,418,0
9119490,15.6659822,2012,860,420,418,0
9116618,15.65229295,2012,5364,420,418,0
9137557,15.6495551,2012,1613,420,418,0
9153123,15.64681725,2012,215,420,418,0
9121857,15.6386037,2012,523,420,418,0
9146077,15.63312799,2012,1157,420,418,0
9127526,15.63039014,2012,1129,420,418,0
9138252,15.63039014,2012,1608,420,418,0
9128099,15.62765229,2012,2113,420,418,0
9130171,15.62765229,2012,1684,420,418,0
9151101,15.60574949,2012,700,420,418,0
9151319,15.59753593,2012,1088,420,418,0
9139488,15.58932238,2012,4800,420,418,0
9124512,15.58932238,2012,2810,420,418,0
